sensor_index,name,timestamp,pm1_0,pm2_5
308956,Jardín de las carreras,2026-09-08T19:15:44.446878+00:00,27.8,38.6
49949,El Horizonte,2026-09-08T19:15:44.446878+00:00,18.8,29.7
50555,Treviño,2026-09-08T19:15:44.446878+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T19:15:44.446878+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T19:15:44.446878+00:00,25.0,34.3
119937,Grupo Reforma Cumbres,2026-09-08T19:15:44.446878+00:00,12.0,21.6
119965,Grupo Reforma El Norte,2026-09-08T19:15:44.446878+00:00,23.4,30.8
121825,Grupo Reforma Sierra Madre,2026-09-08T19:15:44.446878+00:00,3204.6,3204.6
136522,Bosques de La Pastora,2026-09-08T19:15:44.446878+00:00,18.0,26.6
147010,Santa Barbara,2026-09-08T19:15:44.446878+00:00,20.3,29.0
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T19:15:44.446878+00:00,23.4,30.7
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T19:15:44.446878+00:00,23.0,28.4
189431,BEA,2026-09-08T19:15:44.446878+00:00,22.5,33.5
189435,Olinalá,2026-09-08T19:15:44.446878+00:00,24.9,40.0
189447,Río Amazonas NO,2026-09-08T19:15:44.446878+00:00,24.5,36.2
189455,CHIPINQUE CAV,2026-09-08T19:15:44.446878+00:00,22.6,36.5
189469,Hospital Zambran Hellion TecSalud,2026-09-08T19:15:44.446878+00:00,21.8,33.2
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T19:15:44.446878+00:00,25.0,30.8
209147,Rincon de San Jeronimo,2026-09-08T19:15:44.446878+00:00,22.0,33.9
227879,Rectoria,2026-09-08T19:15:44.446878+00:00,25.7,33.5
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T19:15:44.446878+00:00,13.7,16.9
227889,Parque central,2026-09-08T19:15:44.446878+00:00,23.3,30.5
227907,Estacionamiento Alumnos,2026-09-08T19:15:44.446878+00:00,20.4,27.0
227913,EGADE-Sombrillas,2026-09-08T19:15:44.446878+00:00,24.8,34.7
228003,EGL-Jardín Robótica,2026-09-08T19:15:44.446878+00:00,19.4,25.2
228001,C-MTY Explanada 2,2026-09-08T19:15:44.446878+00:00,26.2,35.2
228383,Estadio Banorte,2026-09-08T19:15:44.446878+00:00,27.7,37.2
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T19:15:44.446878+00:00,24.8,34.3
228389,PEGS-Sensor-Canchas,2026-09-08T19:15:44.446878+00:00,26.2,35.2
228407,CEDES,2026-09-08T19:15:44.446878+00:00,22.1,28.0
278863,Rio Balsas,2026-09-08T19:32:28.107942+00:00,23.5,31.1
278869,Veredalta,2026-09-08T19:32:28.107942+00:00,19.7,25.3
278871,Parroquia Reina de Los Ángeles,2026-09-08T19:32:28.107942+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T19:32:28.107942+00:00,24.1,32.9
278883,Mater International Institute,2026-09-08T19:32:28.107942+00:00,19.4,26.3
278889,Chipinque Meseta,2026-09-08T19:32:28.107942+00:00,22.3,32.7
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T19:32:28.107942+00:00,21.4,27.8
278919,Residencia Tabachín,2026-09-08T19:32:28.107942+00:00,19.1,25.9
278929,Rio Caura,2026-09-08T19:32:28.107942+00:00,24.8,35.0
278931,Residencia Platon,2026-09-08T19:32:28.107942+00:00,21.3,28.7
278937,Residencia Saqqara,2026-09-08T19:32:28.107942+00:00,22.4,30.0
278939,Residencia Rio Rosas,2026-09-08T19:32:28.107942+00:00,23.6,32.3
278951,Parque El Capitán,2026-09-08T19:32:28.107942+00:00,22.0,29.2
278957,Los Pinos,2026-09-08T19:32:28.107942+00:00,21.9,32.4
278959,Colegio Nobel,2026-09-08T19:32:28.107942+00:00,24.4,33.7
278955,Residencia San Mateo,2026-09-08T19:32:28.107942+00:00,20.1,26.2
279836,San Roberto International School San Agustin,2026-09-08T19:32:28.107942+00:00,18.9,25.0
279834,Colegio Ingles Campus Encino,2026-09-08T19:32:28.107942+00:00,24.2,32.7
279854,Pinos,2026-09-08T19:32:28.107942+00:00,18.3,21.8
279866,Lomas del Campestre,2026-09-08T19:32:28.107942+00:00,20.2,26.6
279890,María Desatadora de Nudos,2026-09-08T19:32:28.107942+00:00,21.6,27.9
279926,Parque Mississippi,2026-09-08T19:32:28.107942+00:00,22.9,30.3
280524,Privada Paso de la Sierra,2026-09-08T19:32:28.107942+00:00,21.8,28.5
280520,Irish International School Campus First School,2026-09-08T19:32:28.107942+00:00,20.8,26.8
280532,Museo La Milarca,2026-09-08T19:32:28.107942+00:00,22.9,30.0
280534,Residencia Savotino,2026-09-08T19:32:28.107942+00:00,25.7,35.0
280644,Residencia nogal,2026-09-08T19:32:28.107942+00:00,22.0,31.1
280900,Rio Necaxa,2026-09-08T19:32:28.107942+00:00,21.8,29.3
280902,Residencia Rio Pesqueria,2026-09-08T19:32:28.107942+00:00,24.9,33.5
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T19:32:28.107942+00:00,26.6,35.2
286238,Oasis,2026-09-08T19:32:28.107942+00:00,21.0,26.3
286240,Casa Naranjos,2026-09-08T19:32:28.107942+00:00,25.6,33.5
288064,Terminal,2026-09-08T19:32:28.107942+00:00,25.8,33.6
288066,Hospital de San Vicente,2026-09-08T19:32:28.107942+00:00,24.5,31.8
288332,Facultad de Salud Pública y Nutrición,2026-09-08T19:32:28.107942+00:00,24.0,32.3
292893,TEC-AMM-RB-005,2026-09-08T19:32:28.107942+00:00,25.6,34.5
292895,TEC-AMM-RD-004,2026-09-08T19:32:28.107942+00:00,25.8,33.8
292889,TEC-AMM-RB-003,2026-09-08T19:32:28.107942+00:00,22.8,31.0
292891,TEC-AMM-RC-004,2026-09-08T19:32:28.107942+00:00,20.8,25.3
292901,TEC-AMM-RF-004,2026-09-08T19:32:28.107942+00:00,20.6,25.0
292897,TEC-AMM-RF-005,2026-09-08T19:32:28.107942+00:00,24.6,32.9
292905,TEC-AMM-RC-006,2026-09-08T19:32:28.107942+00:00,21.4,27.9
292941,TEC-AMM-RD-005,2026-09-08T19:32:28.107942+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T19:32:28.107942+00:00,24.0,31.3
292939,TEC-AMM-RA-001,2026-09-08T19:32:28.107942+00:00,26.3,36.4
292949,TEC-AMM-RA-003,2026-09-08T19:32:28.107942+00:00,22.8,30.5
292951,TEC-AMM-RB-004,2026-09-08T19:32:28.107942+00:00,20.9,27.8
292947,TEC-AMM-RA-004,2026-09-08T19:32:28.107942+00:00,25.7,33.2
292957,TEC-AMM-RC-008,2026-09-08T19:32:28.107942+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T19:32:28.107942+00:00,27.2,36.4
292983,TEC-AMM-RC-007,2026-09-08T19:32:28.107942+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T19:32:28.107942+00:00,23.9,31.4
292999,TEC-AMM-RE-002,2026-09-08T19:32:28.107942+00:00,23.5,31.0
293001,TEC-AMM-RF-006,2026-09-08T19:32:28.107942+00:00,21.9,29.5
293003,TEC-AMM-RB-006,2026-09-08T19:32:28.107942+00:00,25.5,33.6
293469,Leon Ortigosa ABP,2026-09-08T19:32:28.107942+00:00,22.1,30.3
293465,Loma Larga,2026-09-08T19:32:28.107942+00:00,21.8,30.2
293467,UMF37,2026-09-08T19:32:28.107942+00:00,23.4,33.4
33027,Lagos del Bosque,2026-09-08T19:32:28.107942+00:00,11.6,18.0
33117,Liceo de Monterrey,2026-09-08T19:32:28.107942+00:00,24.3,37.0
34441,Callejon de los Ayala,2026-09-08T19:32:28.107942+00:00,6.8,11.8
34499,San Patricio #106,2026-09-08T19:32:28.107942+00:00,0.0,0.0
34511,Rosario,2026-09-08T19:32:28.107942+00:00,17.4,28.7
38663,Rayon Norte,2026-09-08T19:32:28.107942+00:00,14.2,19.1
42211,RF,2026-09-08T19:32:28.107942+00:00,17.8,25.7
305140,Bicla,2026-09-08T19:32:28.107942+00:00,24.2,33.1
305164,NuevaMaderoDave,2026-09-08T19:32:28.107942+00:00,22.4,30.4
305192,11a avenida cumbres 1 sector,2026-09-08T19:32:28.107942+00:00,23.0,31.0
305232,PurpleAir Ancira Mty,2026-09-08T19:32:28.107942+00:00,23.6,32.0
43627,Liceo de Monterrey Rosemont,2026-09-08T19:32:28.107942+00:00,9.5,12.7
45769,Huascaran,2026-09-08T19:32:28.107942+00:00,19.5,29.7
308956,Jardín de las carreras,2026-09-08T19:32:28.107942+00:00,24.0,33.0
49949,El Horizonte,2026-09-08T19:32:28.107942+00:00,19.4,31.2
50555,Treviño,2026-09-08T19:32:28.107942+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T19:32:28.107942+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T19:32:28.107942+00:00,22.2,30.1
119937,Grupo Reforma Cumbres,2026-09-08T19:32:28.107942+00:00,9.0,20.0
119965,Grupo Reforma El Norte,2026-09-08T19:32:28.107942+00:00,16.2,23.1
121825,Grupo Reforma Sierra Madre,2026-09-08T19:32:28.107942+00:00,3163.9,3163.9
136522,Bosques de La Pastora,2026-09-08T19:32:28.107942+00:00,14.8,21.7
147010,Santa Barbara,2026-09-08T19:32:28.107942+00:00,19.5,27.8
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T19:32:28.107942+00:00,21.9,28.9
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T19:32:28.107942+00:00,22.9,28.0
189431,BEA,2026-09-08T19:32:28.107942+00:00,21.1,31.2
189435,Olinalá,2026-09-08T19:32:28.107942+00:00,22.0,33.8
189447,Río Amazonas NO,2026-09-08T19:32:28.107942+00:00,22.8,33.5
189455,CHIPINQUE CAV,2026-09-08T19:32:28.107942+00:00,17.8,28.8
189469,Hospital Zambran Hellion TecSalud,2026-09-08T19:32:28.107942+00:00,20.8,31.9
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T19:32:28.107942+00:00,24.0,31.4
209147,Rincon de San Jeronimo,2026-09-08T19:32:28.107942+00:00,21.3,32.7
227879,Rectoria,2026-09-08T19:32:28.107942+00:00,21.2,27.1
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T19:32:28.107942+00:00,13.7,16.9
227889,Parque central,2026-09-08T19:32:28.107942+00:00,22.3,29.4
227907,Estacionamiento Alumnos,2026-09-08T19:32:28.107942+00:00,20.6,27.0
227913,EGADE-Sombrillas,2026-09-08T19:32:28.107942+00:00,25.4,34.9
228003,EGL-Jardín Robótica,2026-09-08T19:32:28.107942+00:00,19.9,26.2
228001,C-MTY Explanada 2,2026-09-08T19:32:28.107942+00:00,25.7,34.2
228383,Estadio Banorte,2026-09-08T19:32:28.107942+00:00,27.5,36.7
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T19:32:28.107942+00:00,21.6,30.1
228389,PEGS-Sensor-Canchas,2026-09-08T19:32:28.107942+00:00,23.0,30.3
228407,CEDES,2026-09-08T19:32:28.107942+00:00,24.1,31.2
278863,Rio Balsas,2026-09-08T19:50:07.343496+00:00,21.1,27.7
278869,Veredalta,2026-09-08T19:50:07.343496+00:00,19.6,24.6
278871,Parroquia Reina de Los Ángeles,2026-09-08T19:50:07.343496+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T19:50:07.343496+00:00,22.4,30.7
278883,Mater International Institute,2026-09-08T19:50:07.343496+00:00,20.0,26.8
278889,Chipinque Meseta,2026-09-08T19:50:07.343496+00:00,17.6,24.7
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T19:50:07.343496+00:00,21.5,28.1
278919,Residencia Tabachín,2026-09-08T19:50:07.343496+00:00,17.7,23.6
278929,Rio Caura,2026-09-08T19:50:07.343496+00:00,22.1,30.8
278931,Residencia Platon,2026-09-08T19:50:07.343496+00:00,21.6,28.9
278937,Residencia Saqqara,2026-09-08T19:50:07.343496+00:00,21.4,28.8
278939,Residencia Rio Rosas,2026-09-08T19:50:07.343496+00:00,21.8,30.3
278951,Parque El Capitán,2026-09-08T19:50:07.343496+00:00,22.5,29.8
278957,Los Pinos,2026-09-08T19:50:07.343496+00:00,19.6,29.3
278959,Colegio Nobel,2026-09-08T19:50:07.343496+00:00,20.7,27.4
278955,Residencia San Mateo,2026-09-08T19:50:07.343496+00:00,15.8,18.9
279836,San Roberto International School San Agustin,2026-09-08T19:50:07.343496+00:00,20.5,26.5
279834,Colegio Ingles Campus Encino,2026-09-08T19:50:07.343496+00:00,23.3,31.1
279854,Pinos,2026-09-08T19:50:07.343496+00:00,20.2,25.4
279866,Lomas del Campestre,2026-09-08T19:50:07.343496+00:00,18.3,23.1
279890,María Desatadora de Nudos,2026-09-08T19:50:07.343496+00:00,20.3,26.4
279926,Parque Mississippi,2026-09-08T19:50:07.343496+00:00,21.8,29.0
280524,Privada Paso de la Sierra,2026-09-08T19:50:07.343496+00:00,22.1,29.2
280520,Irish International School Campus First School,2026-09-08T19:50:07.343496+00:00,20.4,26.3
280532,Museo La Milarca,2026-09-08T19:50:07.343496+00:00,19.6,25.8
280534,Residencia Savotino,2026-09-08T19:50:07.343496+00:00,24.2,33.3
280644,Residencia nogal,2026-09-08T19:50:07.343496+00:00,18.9,24.9
280900,Rio Necaxa,2026-09-08T19:50:07.343496+00:00,22.9,30.8
280902,Residencia Rio Pesqueria,2026-09-08T19:50:07.343496+00:00,21.2,28.5
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T19:50:07.343496+00:00,21.9,27.9
286238,Oasis,2026-09-08T19:50:07.343496+00:00,17.0,19.2
286240,Casa Naranjos,2026-09-08T19:50:07.343496+00:00,19.8,23.9
288064,Terminal,2026-09-08T19:50:07.343496+00:00,22.8,29.3
288066,Hospital de San Vicente,2026-09-08T19:50:07.343496+00:00,25.6,32.7
288332,Facultad de Salud Pública y Nutrición,2026-09-08T19:50:07.343496+00:00,23.4,31.5
292893,TEC-AMM-RB-005,2026-09-08T19:50:07.343496+00:00,24.0,32.4
292895,TEC-AMM-RD-004,2026-09-08T19:50:07.343496+00:00,22.9,30.4
292889,TEC-AMM-RB-003,2026-09-08T19:50:07.343496+00:00,22.6,30.7
292891,TEC-AMM-RC-004,2026-09-08T19:50:07.343496+00:00,19.9,24.8
292901,TEC-AMM-RF-004,2026-09-08T19:50:07.343496+00:00,23.4,29.0
292897,TEC-AMM-RF-005,2026-09-08T19:50:07.343496+00:00,23.2,31.2
292905,TEC-AMM-RC-006,2026-09-08T19:50:07.343496+00:00,18.0,21.0
292941,TEC-AMM-RD-005,2026-09-08T19:50:07.343496+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T19:50:07.343496+00:00,18.6,22.2
292939,TEC-AMM-RA-001,2026-09-08T19:50:07.343496+00:00,23.6,31.6
292949,TEC-AMM-RA-003,2026-09-08T19:50:07.343496+00:00,20.8,27.6
292951,TEC-AMM-RB-004,2026-09-08T19:50:07.343496+00:00,21.5,28.2
292947,TEC-AMM-RA-004,2026-09-08T19:50:07.343496+00:00,25.3,32.8
292957,TEC-AMM-RC-008,2026-09-08T19:50:07.343496+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T19:50:07.343496+00:00,26.0,34.5
292983,TEC-AMM-RC-007,2026-09-08T19:50:07.343496+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T19:50:07.343496+00:00,25.2,33.1
292999,TEC-AMM-RE-002,2026-09-08T19:50:07.343496+00:00,24.9,32.6
293001,TEC-AMM-RF-006,2026-09-08T19:50:07.343496+00:00,23.8,32.5
293003,TEC-AMM-RB-006,2026-09-08T19:50:07.343496+00:00,23.1,30.1
293469,Leon Ortigosa ABP,2026-09-08T19:50:07.343496+00:00,22.2,30.1
293465,Loma Larga,2026-09-08T19:50:07.343496+00:00,23.7,32.8
293467,UMF37,2026-09-08T19:50:07.343496+00:00,22.7,31.6
33027,Lagos del Bosque,2026-09-08T19:50:07.343496+00:00,11.2,16.4
33117,Liceo de Monterrey,2026-09-08T19:50:07.343496+00:00,23.1,34.9
34441,Callejon de los Ayala,2026-09-08T19:50:07.343496+00:00,5.3,8.6
34499,San Patricio #106,2026-09-08T19:50:07.343496+00:00,0.2,0.6
34511,Rosario,2026-09-08T19:50:07.343496+00:00,14.6,23.2
38663,Rayon Norte,2026-09-08T19:50:07.343496+00:00,14.2,19.1
42211,RF,2026-09-08T19:50:07.343496+00:00,11.7,16.4
305140,Bicla,2026-09-08T19:50:07.343496+00:00,23.9,32.5
305164,NuevaMaderoDave,2026-09-08T19:50:07.343496+00:00,22.9,31.3
305192,11a avenida cumbres 1 sector,2026-09-08T19:50:07.343496+00:00,23.3,31.3
305232,PurpleAir Ancira Mty,2026-09-08T19:50:07.343496+00:00,22.8,30.2
43627,Liceo de Monterrey Rosemont,2026-09-08T19:50:07.343496+00:00,8.5,11.3
45769,Huascaran,2026-09-08T19:50:07.343496+00:00,15.5,21.7
308956,Jardín de las carreras,2026-09-08T19:50:07.343496+00:00,15.9,20.4
49949,El Horizonte,2026-09-08T19:50:07.343496+00:00,18.9,28.0
50555,Treviño,2026-09-08T19:50:07.343496+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T19:50:07.343496+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T19:50:07.343496+00:00,17.7,21.8
119937,Grupo Reforma Cumbres,2026-09-08T19:50:07.343496+00:00,13.7,22.9
119965,Grupo Reforma El Norte,2026-09-08T19:50:07.343496+00:00,15.8,21.4
121825,Grupo Reforma Sierra Madre,2026-09-08T19:50:07.343496+00:00,3132.8,3132.8
136522,Bosques de La Pastora,2026-09-08T19:50:07.343496+00:00,8.7,20.0
147010,Santa Barbara,2026-09-08T19:50:07.343496+00:00,17.8,24.1
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T19:50:07.343496+00:00,21.8,28.6
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T19:50:07.343496+00:00,23.0,27.9
189431,BEA,2026-09-08T19:50:07.343496+00:00,20.3,30.4
189435,Olinalá,2026-09-08T19:50:07.343496+00:00,18.9,29.2
189447,Río Amazonas NO,2026-09-08T19:50:07.343496+00:00,20.6,30.9
189455,CHIPINQUE CAV,2026-09-08T19:50:07.343496+00:00,18.5,29.3
189469,Hospital Zambran Hellion TecSalud,2026-09-08T19:50:07.343496+00:00,19.1,30.0
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T19:50:07.343496+00:00,22.0,28.4
209147,Rincon de San Jeronimo,2026-09-08T19:50:07.343496+00:00,20.8,32.2
227879,Rectoria,2026-09-08T19:50:07.343496+00:00,15.5,18.0
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T19:50:07.343496+00:00,13.7,16.9
227889,Parque central,2026-09-08T19:50:07.343496+00:00,17.9,21.2
227907,Estacionamiento Alumnos,2026-09-08T19:50:07.343496+00:00,21.1,27.6
227913,EGADE-Sombrillas,2026-09-08T19:50:07.343496+00:00,21.3,28.9
228003,EGL-Jardín Robótica,2026-09-08T19:50:07.343496+00:00,20.9,27.4
228001,C-MTY Explanada 2,2026-09-08T19:50:07.343496+00:00,24.8,33.0
228383,Estadio Banorte,2026-09-08T19:50:07.343496+00:00,23.7,31.5
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T19:50:07.343496+00:00,19.5,26.1
228389,PEGS-Sensor-Canchas,2026-09-08T19:50:07.343496+00:00,22.9,30.1
228407,CEDES,2026-09-08T19:50:07.343496+00:00,22.3,28.3
278863,Rio Balsas,2026-09-08T20:16:39.306810+00:00,19.4,24.6
278869,Veredalta,2026-09-08T20:16:39.306810+00:00,16.5,20.8
278871,Parroquia Reina de Los Ángeles,2026-09-08T20:16:39.306810+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T20:16:39.306810+00:00,21.2,28.5
278883,Mater International Institute,2026-09-08T20:16:39.306810+00:00,17.5,22.1
278889,Chipinque Meseta,2026-09-08T20:16:39.306810+00:00,14.0,19.0
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T20:16:39.306810+00:00,19.8,25.4
278919,Residencia Tabachín,2026-09-08T20:16:39.306810+00:00,11.7,15.4
278929,Rio Caura,2026-09-08T20:16:39.306810+00:00,20.5,28.1
278931,Residencia Platon,2026-09-08T20:16:39.306810+00:00,21.1,28.8
278937,Residencia Saqqara,2026-09-08T20:16:39.306810+00:00,18.7,24.4
278939,Residencia Rio Rosas,2026-09-08T20:16:39.306810+00:00,20.0,27.1
278951,Parque El Capitán,2026-09-08T20:16:39.306810+00:00,19.7,24.8
278957,Los Pinos,2026-09-08T20:16:39.306810+00:00,19.1,27.4
278959,Colegio Nobel,2026-09-08T20:16:39.306810+00:00,20.5,27.9
278955,Residencia San Mateo,2026-09-08T20:16:39.306810+00:00,14.2,16.2
279836,San Roberto International School San Agustin,2026-09-08T20:16:39.306810+00:00,17.8,22.7
279834,Colegio Ingles Campus Encino,2026-09-08T20:16:39.306810+00:00,23.3,31.1
279854,Pinos,2026-09-08T20:16:39.306810+00:00,17.8,20.2
279866,Lomas del Campestre,2026-09-08T20:16:39.306810+00:00,17.6,22.0
279890,María Desatadora de Nudos,2026-09-08T20:16:39.306810+00:00,19.3,24.8
279926,Parque Mississippi,2026-09-08T20:16:39.306810+00:00,19.8,24.9
280524,Privada Paso de la Sierra,2026-09-08T20:16:39.306810+00:00,20.7,26.4
280520,Irish International School Campus First School,2026-09-08T20:16:39.306810+00:00,18.5,22.1
280532,Museo La Milarca,2026-09-08T20:16:39.306810+00:00,18.5,22.1
280534,Residencia Savotino,2026-09-08T20:16:39.306810+00:00,21.2,28.3
280644,Residencia nogal,2026-09-08T20:16:39.306810+00:00,16.6,21.8
280900,Rio Necaxa,2026-09-08T20:16:39.306810+00:00,19.8,26.7
280902,Residencia Rio Pesqueria,2026-09-08T20:16:39.306810+00:00,20.4,27.4
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T20:16:39.306810+00:00,22.0,28.3
286238,Oasis,2026-09-08T20:16:39.306810+00:00,14.4,16.6
286240,Casa Naranjos,2026-09-08T20:16:39.306810+00:00,20.9,26.1
288064,Terminal,2026-09-08T20:16:39.306810+00:00,22.6,28.9
288066,Hospital de San Vicente,2026-09-08T20:16:39.306810+00:00,23.9,31.3
288332,Facultad de Salud Pública y Nutrición,2026-09-08T20:16:39.306810+00:00,22.6,30.3
292893,TEC-AMM-RB-005,2026-09-08T20:16:39.306810+00:00,21.9,29.0
292895,TEC-AMM-RD-004,2026-09-08T20:16:39.306810+00:00,21.7,27.9
292889,TEC-AMM-RB-003,2026-09-08T20:16:39.306810+00:00,20.5,26.0
292891,TEC-AMM-RC-004,2026-09-08T20:16:39.306810+00:00,14.5,16.3
292901,TEC-AMM-RF-004,2026-09-08T20:16:39.306810+00:00,22.5,27.9
292897,TEC-AMM-RF-005,2026-09-08T20:16:39.306810+00:00,22.2,29.2
292905,TEC-AMM-RC-006,2026-09-08T20:16:39.306810+00:00,18.1,21.3
292941,TEC-AMM-RD-005,2026-09-08T20:16:39.306810+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T20:16:39.306810+00:00,15.2,17.3
292939,TEC-AMM-RA-001,2026-09-08T20:16:39.306810+00:00,23.0,31.1
292949,TEC-AMM-RA-003,2026-09-08T20:16:39.306810+00:00,19.7,25.0
292951,TEC-AMM-RB-004,2026-09-08T20:16:39.306810+00:00,19.8,25.5
292947,TEC-AMM-RA-004,2026-09-08T20:16:39.306810+00:00,22.9,29.5
292957,TEC-AMM-RC-008,2026-09-08T20:16:39.306810+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T20:16:39.306810+00:00,15.2,18.2
292983,TEC-AMM-RC-007,2026-09-08T20:16:39.306810+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T20:16:39.306810+00:00,24.9,32.9
292999,TEC-AMM-RE-002,2026-09-08T20:16:39.306810+00:00,22.4,29.2
293001,TEC-AMM-RF-006,2026-09-08T20:16:39.306810+00:00,23.8,32.1
293003,TEC-AMM-RB-006,2026-09-08T20:16:39.306810+00:00,22.4,29.1
293469,Leon Ortigosa ABP,2026-09-08T20:16:39.306810+00:00,22.5,30.2
293465,Loma Larga,2026-09-08T20:16:39.306810+00:00,20.9,29.4
293467,UMF37,2026-09-08T20:16:39.306810+00:00,23.2,32.4
33027,Lagos del Bosque,2026-09-08T20:16:39.306810+00:00,11.1,16.7
33117,Liceo de Monterrey,2026-09-08T20:16:39.306810+00:00,21.6,33.3
34441,Callejon de los Ayala,2026-09-08T20:16:39.306810+00:00,5.3,9.8
34499,San Patricio #106,2026-09-08T20:16:39.306810+00:00,0.0,0.0
34511,Rosario,2026-09-08T20:16:39.306810+00:00,14.6,23.6
38663,Rayon Norte,2026-09-08T20:16:39.306810+00:00,14.2,19.1
42211,RF,2026-09-08T20:16:39.306810+00:00,9.5,12.7
305140,Bicla,2026-09-08T20:16:39.306810+00:00,24.0,32.6
305164,NuevaMaderoDave,2026-09-08T20:16:39.306810+00:00,21.9,29.6
305192,11a avenida cumbres 1 sector,2026-09-08T20:16:39.306810+00:00,22.2,29.5
305232,PurpleAir Ancira Mty,2026-09-08T20:16:39.306810+00:00,20.4,26.0
43627,Liceo de Monterrey Rosemont,2026-09-08T20:16:39.306810+00:00,145.7,148.4
45769,Huascaran,2026-09-08T20:16:39.306810+00:00,15.7,22.5
308956,Jardín de las carreras,2026-09-08T20:16:39.306810+00:00,20.5,27.7
49949,El Horizonte,2026-09-08T20:16:39.306810+00:00,18.1,26.7
50555,Treviño,2026-09-08T20:16:39.306810+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T20:16:39.306810+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T20:16:39.306810+00:00,18.3,22.8
119937,Grupo Reforma Cumbres,2026-09-08T20:16:39.306810+00:00,11.7,20.6
119965,Grupo Reforma El Norte,2026-09-08T20:16:39.306810+00:00,15.4,20.5
121825,Grupo Reforma Sierra Madre,2026-09-08T20:16:39.306810+00:00,3089.2,3089.2
136522,Bosques de La Pastora,2026-09-08T20:16:39.306810+00:00,7.4,17.3
147010,Santa Barbara,2026-09-08T20:16:39.306810+00:00,19.5,26.0
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T20:16:39.306810+00:00,21.4,27.7
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T20:16:39.306810+00:00,21.1,24.6
189431,BEA,2026-09-08T20:16:39.306810+00:00,17.9,26.1
189435,Olinalá,2026-09-08T20:16:39.306810+00:00,16.9,25.4
189447,Río Amazonas NO,2026-09-08T20:16:39.306810+00:00,23.5,37.7
189455,CHIPINQUE CAV,2026-09-08T20:16:39.306810+00:00,13.5,21.2
189469,Hospital Zambran Hellion TecSalud,2026-09-08T20:16:39.306810+00:00,18.4,27.9
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T20:16:39.306810+00:00,20.5,26.6
209147,Rincon de San Jeronimo,2026-09-08T20:16:39.306810+00:00,20.4,30.8
227879,Rectoria,2026-09-08T20:16:39.306810+00:00,20.1,25.1
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T20:16:39.306810+00:00,13.7,16.9
227889,Parque central,2026-09-08T20:16:39.306810+00:00,18.3,21.7
227907,Estacionamiento Alumnos,2026-09-08T20:16:39.306810+00:00,20.9,27.1
227913,EGADE-Sombrillas,2026-09-08T20:16:39.306810+00:00,19.9,26.5
228003,EGL-Jardín Robótica,2026-09-08T20:16:39.306810+00:00,21.7,28.2
